district,week,program_count,available_count,low_cost_share,indoor_share,category_diversity,age_group,availability_share,count_scaled,diversity_scaled,choice_index
성동구,11,3,2,1.0,0.0,3,7-9세,0.6666666666666666,0.06,0.2,34.43333333333334
성동구,12,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
성동구,13,5,1,0.8,0.4,4,7-9세,0.2,0.1,0.26666666666666666,28.833333333333332
성동구,14,9,5,1.0,0.3333333333333333,5,7-9세,0.5555555555555556,0.18,0.3333333333333333,42.41111111111111
성동구,15,8,3,1.0,0.5,5,7-9세,0.375,0.16,0.3333333333333333,39.766666666666666
성동구,16,4,2,1.0,0.0,3,7-9세,0.5,0.08,0.2,31.800000000000004
성동구,17,17,10,0.9411764705882353,0.058823529411764705,8,7-9세,0.5882352941176471,0.34,0.5333333333333333,49.037254901960786
성동구,18,8,6,1.0,0.0,7,7-9세,0.75,0.16,0.4666666666666667,44.93333333333333
성동구,19,9,7,0.8888888888888888,0.0,5,7-9세,0.7777777777777778,0.18,0.3333333333333333,41.855555555555554
성동구,20,26,15,1.0,0.15384615384615385,9,7-9세,0.5769230769230769,0.52,0.6,58.27692307692307
성동구,21,5,2,1.0,0.4,4,7-9세,0.4,0.1,0.26666666666666666,35.83333333333334
성동구,22,4,4,1.0,0.5,3,7-9세,1.0,0.08,0.2,46.8
성동구,23,2,0,1.0,0.5,2,7-9세,0.0,0.04,0.13333333333333333,24.066666666666663
성동구,24,4,0,0.75,0.25,4,7-9세,0.0,0.08,0.26666666666666666,21.883333333333333
성동구,25,3,0,1.0,0.6666666666666666,2,7-9세,0.0,0.06,0.13333333333333333,26.43333333333333
성동구,26,2,0,1.0,0.0,2,7-9세,0.0,0.04,0.13333333333333333,19.066666666666666
성동구,27,2,0,0.5,0.5,2,7-9세,0.0,0.04,0.13333333333333333,16.56666666666667
성동구,28,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
성동구,29,3,0,1.0,0.3333333333333333,3,7-9세,0.0,0.06,0.2,24.433333333333334
성동구,30,2,0,1.0,0.0,2,7-9세,0.0,0.04,0.13333333333333333,19.066666666666666
성동구,31,2,0,0.5,0.0,2,7-9세,0.0,0.04,0.13333333333333333,11.566666666666666
성동구,32,2,0,0.5,0.0,2,7-9세,0.0,0.04,0.13333333333333333,11.566666666666666
성동구,33,2,0,1.0,0.0,2,7-9세,0.0,0.04,0.13333333333333333,19.066666666666666
성동구,34,4,0,1.0,0.5,3,7-9세,0.0,0.08,0.2,26.8
성동구,35,3,0,0.6666666666666666,0.3333333333333333,2,7-9세,0.0,0.06,0.13333333333333333,18.099999999999998
성동구,36,4,0,1.0,0.25,3,7-9세,0.0,0.08,0.2,24.3
성동구,37,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
성동구,38,2,0,1.0,0.0,1,7-9세,0.0,0.04,0.06666666666666667,17.73333333333333
성동구,39,9,0,1.0,0.5555555555555556,5,7-9세,0.0,0.18,0.3333333333333333,33.52222222222222
성동구,40,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
성동구,41,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
성동구,42,4,0,1.0,0.5,3,7-9세,0.0,0.08,0.2,26.8
성동구,43,3,0,1.0,0.3333333333333333,3,7-9세,0.0,0.06,0.2,24.433333333333334
성동구,44,3,0,1.0,0.0,3,7-9세,0.0,0.06,0.2,21.099999999999998
성동구,45,6,0,1.0,0.3333333333333333,5,7-9세,0.0,0.12,0.3333333333333333,29.2
성동구,46,5,0,0.8,0.2,5,7-9세,0.0,0.1,0.3333333333333333,24.166666666666664
성동구,47,2,0,1.0,0.5,2,7-9세,0.0,0.04,0.13333333333333333,24.066666666666663
성동구,48,13,10,1.0,0.7692307692307693,8,7-9세,0.7692307692307693,0.26,0.5333333333333333,57.84358974358974
성동구,49,10,5,1.0,0.1,5,7-9세,0.5,0.2,0.3333333333333333,39.666666666666664
성동구,50,4,0,0.75,0.0,3,7-9세,0.0,0.08,0.2,18.05
성동구,51,4,0,1.0,0.25,4,7-9세,0.0,0.08,0.26666666666666666,25.63333333333333
성동구,52,4,1,1.0,0.0,3,7-9세,0.25,0.08,0.2,26.8
광진구,1,6,4,1.0,0.8333333333333334,3,7-9세,0.6666666666666666,0.12,0.2,44.866666666666674
광진구,2,2,0,1.0,0.0,1,7-9세,0.0,0.04,0.06666666666666667,17.73333333333333
광진구,3,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
광진구,4,2,0,1.0,0.5,2,7-9세,0.0,0.04,0.13333333333333333,24.066666666666663
광진구,5,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
광진구,6,6,0,1.0,0.0,4,7-9세,0.0,0.12,0.26666666666666666,24.533333333333335
광진구,7,3,0,1.0,0.3333333333333333,3,7-9세,0.0,0.06,0.2,24.433333333333334
광진구,8,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
광진구,9,1,1,1.0,1.0,1,7-9세,1.0,0.02,0.06666666666666667,47.033333333333324
광진구,10,4,3,1.0,0.0,3,7-9세,0.75,0.08,0.2,36.8
광진구,11,4,2,1.0,0.25,3,7-9세,0.5,0.08,0.2,34.30000000000001
광진구,12,2,1,1.0,0.0,2,7-9세,0.5,0.04,0.13333333333333333,29.06666666666667
광진구,13,3,1,1.0,0.6666666666666666,3,7-9세,0.3333333333333333,0.06,0.2,34.43333333333334
광진구,14,2,1,1.0,0.0,2,7-9세,0.5,0.04,0.13333333333333333,29.06666666666667
광진구,15,2,0,1.0,0.0,2,7-9세,0.0,0.04,0.13333333333333333,19.066666666666666
광진구,16,8,1,1.0,0.25,5,7-9세,0.125,0.16,0.3333333333333333,32.266666666666666
광진구,17,4,2,1.0,0.25,4,7-9세,0.5,0.08,0.26666666666666666,35.63333333333334
광진구,18,22,8,1.0,0.0,7,7-9세,0.36363636363636365,0.44,0.4666666666666667,47.0060606060606
광진구,19,5,2,1.0,0.0,4,7-9세,0.4,0.1,0.26666666666666666,31.833333333333336
광진구,20,11,10,1.0,0.45454545454545453,4,7-9세,0.9090909090909091,0.22,0.26666666666666666,50.760606060606065
광진구,21,5,0,1.0,0.4,4,7-9세,0.0,0.1,0.26666666666666666,27.833333333333332
광진구,22,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
광진구,23,3,1,1.0,0.3333333333333333,3,7-9세,0.3333333333333333,0.06,0.2,31.100000000000005
광진구,24,1,1,1.0,0.0,1,7-9세,1.0,0.02,0.06666666666666667,37.03333333333333
광진구,25,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
광진구,26,2,0,1.0,1.0,1,7-9세,0.0,0.04,0.06666666666666667,27.73333333333333
광진구,27,5,1,1.0,0.4,4,7-9세,0.2,0.1,0.26666666666666666,31.833333333333336
광진구,28,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
광진구,29,2,1,1.0,0.5,1,7-9세,0.5,0.04,0.06666666666666667,32.733333333333334
광진구,30,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
광진구,31,2,0,1.0,1.0,2,7-9세,0.0,0.04,0.13333333333333333,29.06666666666667
광진구,32,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
광진구,33,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
광진구,34,4,0,1.0,0.25,2,7-9세,0.0,0.08,0.13333333333333333,22.966666666666665
광진구,35,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
광진구,36,3,0,1.0,0.3333333333333333,2,7-9세,0.0,0.06,0.13333333333333333,23.099999999999998
광진구,37,2,0,1.0,0.5,2,7-9세,0.0,0.04,0.13333333333333333,24.066666666666663
광진구,38,4,0,1.0,0.0,3,7-9세,0.0,0.08,0.2,21.8
광진구,39,3,0,1.0,0.3333333333333333,2,7-9세,0.0,0.06,0.13333333333333333,23.099999999999998
광진구,40,2,0,1.0,0.0,2,7-9세,0.0,0.04,0.13333333333333333,19.066666666666666
광진구,41,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
광진구,42,3,0,1.0,0.0,1,7-9세,0.0,0.06,0.06666666666666667,18.433333333333334
광진구,43,3,0,1.0,0.0,2,7-9세,0.0,0.06,0.13333333333333333,19.766666666666666
광진구,44,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
광진구,45,3,1,1.0,0.3333333333333333,3,7-9세,0.3333333333333333,0.06,0.2,31.100000000000005
광진구,46,2,2,1.0,0.5,1,7-9세,1.0,0.04,0.06666666666666667,42.73333333333333
광진구,47,3,0,1.0,0.0,2,7-9세,0.0,0.06,0.13333333333333333,19.766666666666666
광진구,48,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
광진구,49,16,13,1.0,0.0,6,7-9세,0.8125,0.32,0.4,50.449999999999996
광진구,50,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
광진구,51,5,3,1.0,0.0,3,7-9세,0.6,0.1,0.2,34.5
광진구,52,17,9,1.0,0.058823529411764705,3,7-9세,0.5294117647058824,0.34,0.2,42.076470588235296
동대문구,1,2,2,1.0,0.5,2,7-9세,1.0,0.04,0.13333333333333333,44.06666666666666
동대문구,2,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,3,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
동대문구,4,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,5,3,2,1.0,0.3333333333333333,2,7-9세,0.6666666666666666,0.06,0.13333333333333333,36.43333333333334
동대문구,6,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,7,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,8,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,9,2,2,1.0,0.0,2,7-9세,1.0,0.04,0.13333333333333333,39.06666666666666
동대문구,10,2,1,1.0,1.0,1,7-9세,0.5,0.04,0.06666666666666667,37.73333333333333
동대문구,11,3,3,1.0,0.6666666666666666,2,7-9세,1.0,0.06,0.13333333333333333,46.43333333333333
동대문구,12,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,13,6,5,1.0,0.16666666666666666,2,7-9세,0.8333333333333334,0.12,0.13333333333333333,40.2
동대문구,14,3,2,1.0,0.0,2,7-9세,0.6666666666666666,0.06,0.13333333333333333,33.1
동대문구,15,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,16,2,0,1.0,0.0,2,7-9세,0.0,0.04,0.13333333333333333,19.066666666666666
동대문구,17,4,3,1.0,0.5,4,7-9세,0.75,0.08,0.26666666666666666,43.13333333333333
동대문구,18,1,1,1.0,0.0,1,7-9세,1.0,0.02,0.06666666666666667,37.03333333333333
동대문구,19,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,20,12,12,1.0,0.6666666666666666,4,7-9세,1.0,0.24,0.26666666666666666,55.400000000000006
동대문구,21,1,1,1.0,1.0,1,7-9세,1.0,0.02,0.06666666666666667,47.033333333333324
동대문구,22,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,23,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,24,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
동대문구,25,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,26,2,0,1.0,0.0,2,7-9세,0.0,0.04,0.13333333333333333,19.066666666666666
동대문구,27,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,28,4,0,1.0,0.5,3,7-9세,0.0,0.08,0.2,26.8
동대문구,29,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
동대문구,30,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,31,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,32,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,33,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,34,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,35,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
동대문구,36,2,0,1.0,1.0,1,7-9세,0.0,0.04,0.06666666666666667,27.73333333333333
동대문구,37,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
동대문구,38,2,0,1.0,0.5,2,7-9세,0.0,0.04,0.13333333333333333,24.066666666666663
동대문구,39,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,40,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
동대문구,41,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
동대문구,42,3,0,1.0,0.6666666666666666,3,7-9세,0.0,0.06,0.2,27.766666666666662
동대문구,43,4,1,1.0,0.25,4,7-9세,0.25,0.08,0.26666666666666666,30.633333333333333
동대문구,44,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
동대문구,45,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
동대문구,46,4,0,1.0,0.25,3,7-9세,0.0,0.08,0.2,24.3
동대문구,47,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
동대문구,48,2,0,1.0,1.0,2,7-9세,0.0,0.04,0.13333333333333333,29.06666666666667
동대문구,49,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
동대문구,50,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
동대문구,51,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
동대문구,52,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,1,4,3,1.0,0.25,3,7-9세,0.75,0.08,0.2,39.300000000000004
중랑구,2,6,1,1.0,0.8333333333333334,3,7-9세,0.16666666666666666,0.12,0.2,34.86666666666667
중랑구,3,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
중랑구,4,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,5,2,1,1.0,1.0,2,7-9세,0.5,0.04,0.13333333333333333,39.06666666666666
중랑구,6,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,7,1,1,1.0,0.0,1,7-9세,1.0,0.02,0.06666666666666667,37.03333333333333
중랑구,8,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,9,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,10,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
중랑구,11,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,12,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,13,2,1,1.0,0.5,2,7-9세,0.5,0.04,0.13333333333333333,34.06666666666667
중랑구,14,9,4,1.0,0.3333333333333333,5,7-9세,0.4444444444444444,0.18,0.3333333333333333,40.18888888888888
중랑구,15,3,2,1.0,0.3333333333333333,3,7-9세,0.6666666666666666,0.06,0.2,37.76666666666667
중랑구,16,2,2,1.0,0.0,1,7-9세,1.0,0.04,0.06666666666666667,37.73333333333333
중랑구,17,1,1,1.0,0.0,1,7-9세,1.0,0.02,0.06666666666666667,37.03333333333333
중랑구,18,5,5,1.0,0.0,2,7-9세,1.0,0.1,0.13333333333333333,41.16666666666667
중랑구,19,2,2,1.0,0.5,2,7-9세,1.0,0.04,0.13333333333333333,44.06666666666666
중랑구,20,12,11,1.0,0.6666666666666666,5,7-9세,0.9166666666666666,0.24,0.3333333333333333,55.06666666666666
중랑구,21,2,1,1.0,0.0,1,7-9세,0.5,0.04,0.06666666666666667,27.73333333333333
중랑구,22,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
중랑구,23,3,0,1.0,1.0,1,7-9세,0.0,0.06,0.06666666666666667,28.433333333333334
중랑구,24,2,0,1.0,1.0,1,7-9세,0.0,0.04,0.06666666666666667,27.73333333333333
중랑구,25,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,26,2,0,1.0,1.0,2,7-9세,0.0,0.04,0.13333333333333333,29.06666666666667
중랑구,27,3,0,1.0,0.6666666666666666,2,7-9세,0.0,0.06,0.13333333333333333,26.43333333333333
중랑구,28,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,29,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
중랑구,30,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,31,3,1,1.0,1.0,2,7-9세,0.3333333333333333,0.06,0.13333333333333333,36.43333333333334
중랑구,32,2,0,1.0,1.0,1,7-9세,0.0,0.04,0.06666666666666667,27.73333333333333
중랑구,33,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,34,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,35,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,36,4,0,1.0,0.5,2,7-9세,0.0,0.08,0.13333333333333333,25.466666666666665
중랑구,37,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
중랑구,38,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,39,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,40,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
중랑구,41,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
중랑구,42,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,43,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,44,2,1,1.0,0.5,2,7-9세,0.5,0.04,0.13333333333333333,34.06666666666667
중랑구,45,2,0,1.0,1.0,1,7-9세,0.0,0.04,0.06666666666666667,27.73333333333333
중랑구,46,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
중랑구,47,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,48,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
중랑구,49,4,1,1.0,1.0,3,7-9세,0.25,0.08,0.2,36.8
중랑구,50,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
중랑구,51,2,1,1.0,1.0,2,7-9세,0.5,0.04,0.13333333333333333,39.06666666666666
중랑구,52,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
성북구,1,2,2,1.0,0.0,1,7-9세,1.0,0.04,0.06666666666666667,37.73333333333333
성북구,2,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
성북구,3,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
성북구,4,1,1,1.0,1.0,1,7-9세,1.0,0.02,0.06666666666666667,47.033333333333324
성북구,5,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
성북구,6,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
성북구,7,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
성북구,8,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
성북구,9,1,1,1.0,0.0,1,7-9세,1.0,0.02,0.06666666666666667,37.03333333333333
성북구,10,5,2,1.0,0.4,3,7-9세,0.4,0.1,0.2,34.50000000000001
성북구,11,2,1,1.0,0.0,1,7-9세,0.5,0.04,0.06666666666666667,27.73333333333333
성북구,12,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
성북구,13,3,1,1.0,0.3333333333333333,2,7-9세,0.3333333333333333,0.06,0.13333333333333333,29.76666666666667
성북구,14,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
성북구,15,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
성북구,16,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
성북구,17,19,4,1.0,0.0,3,7-9세,0.21052631578947367,0.38,0.2,36.51052631578947
성북구,18,5,2,1.0,0.4,3,7-9세,0.4,0.1,0.2,34.50000000000001
성북구,19,4,2,1.0,0.75,3,7-9세,0.5,0.08,0.2,39.300000000000004
성북구,20,15,8,1.0,0.7333333333333333,4,7-9세,0.5333333333333333,0.3,0.26666666666666666,48.83333333333334
성북구,21,6,3,1.0,0.3333333333333333,5,7-9세,0.5,0.12,0.3333333333333333,39.2
성북구,22,9,3,1.0,0.7777777777777778,5,7-9세,0.3333333333333333,0.18,0.3333333333333333,42.411111111111104
성북구,23,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
성북구,24,4,2,1.0,0.75,4,7-9세,0.5,0.08,0.26666666666666666,40.63333333333334
성북구,25,3,0,1.0,1.0,1,7-9세,0.0,0.06,0.06666666666666667,28.433333333333334
성북구,26,2,0,1.0,0.5,2,7-9세,0.0,0.04,0.13333333333333333,24.066666666666663
성북구,27,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
성북구,28,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
성북구,29,3,0,1.0,0.3333333333333333,2,7-9세,0.0,0.06,0.13333333333333333,23.099999999999998
성북구,30,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
성북구,31,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
성북구,32,2,0,1.0,0.5,1,7-9세,0.0,0.04,0.06666666666666667,22.73333333333333
성북구,33,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
성북구,34,2,0,1.0,0.5,2,7-9세,0.0,0.04,0.13333333333333333,24.066666666666663
성북구,35,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
성북구,36,4,0,1.0,1.0,2,7-9세,0.0,0.08,0.13333333333333333,30.46666666666667
성북구,37,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
성북구,38,2,0,1.0,0.5,2,7-9세,0.0,0.04,0.13333333333333333,24.066666666666663
성북구,39,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
성북구,40,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
성북구,41,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
성북구,42,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
성북구,43,3,0,1.0,0.6666666666666666,3,7-9세,0.0,0.06,0.2,27.766666666666662
성북구,44,3,0,1.0,0.3333333333333333,3,7-9세,0.0,0.06,0.2,24.433333333333334
성북구,45,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
성북구,46,2,0,1.0,0.5,2,7-9세,0.0,0.04,0.13333333333333333,24.066666666666663
성북구,47,3,0,1.0,0.6666666666666666,2,7-9세,0.0,0.06,0.13333333333333333,26.43333333333333
성북구,48,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
성북구,49,2,0,1.0,0.0,2,7-9세,0.0,0.04,0.13333333333333333,19.066666666666666
성북구,50,3,1,1.0,0.0,2,7-9세,0.3333333333333333,0.06,0.13333333333333333,26.43333333333333
성북구,51,2,0,1.0,1.0,2,7-9세,0.0,0.04,0.13333333333333333,29.06666666666667
성북구,52,1,0,1.0,1.0,1,7-9세,0.0,0.02,0.06666666666666667,27.03333333333333
강북구,1,9,8,1.0,0.7777777777777778,4,7-9세,0.8888888888888888,0.18,0.26666666666666666,52.18888888888888
강북구,2,1,1,1.0,1.0,1,7-9세,1.0,0.02,0.06666666666666667,47.033333333333324
강북구,3,2,0,1.0,0.0,2,7-9세,0.0,0.04,0.13333333333333333,19.066666666666666
강북구,4,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
강북구,5,2,0,1.0,0.5,1,7-9세,0.0,0.04,0.06666666666666667,22.73333333333333
강북구,6,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
강북구,7,2,1,1.0,0.5,2,7-9세,0.5,0.04,0.13333333333333333,34.06666666666667
강북구,8,3,2,1.0,1.0,2,7-9세,0.6666666666666666,0.06,0.13333333333333333,43.1
강북구,9,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
강북구,10,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
강북구,11,3,1,1.0,0.0,3,7-9세,0.3333333333333333,0.06,0.2,27.766666666666666
강북구,12,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
강북구,13,1,1,1.0,0.0,1,7-9세,1.0,0.02,0.06666666666666667,37.03333333333333
강북구,14,4,2,1.0,0.25,4,7-9세,0.5,0.08,0.26666666666666666,35.63333333333334
강북구,15,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
강북구,16,3,0,1.0,0.3333333333333333,2,7-9세,0.0,0.06,0.13333333333333333,23.099999999999998
강북구,17,3,0,1.0,0.0,3,7-9세,0.0,0.06,0.2,21.099999999999998
강북구,18,16,11,1.0,0.0625,4,7-9세,0.6875,0.32,0.26666666666666666,45.90833333333333
강북구,19,3,0,1.0,0.3333333333333333,2,7-9세,0.0,0.06,0.13333333333333333,23.099999999999998
강북구,20,6,6,1.0,0.5,4,7-9세,1.0,0.12,0.26666666666666666,49.53333333333333
강북구,21,2,1,1.0,0.5,2,7-9세,0.5,0.04,0.13333333333333333,34.06666666666667
강북구,22,3,2,1.0,0.0,2,7-9세,0.6666666666666666,0.06,0.13333333333333333,33.1
강북구,23,1,1,1.0,1.0,1,7-9세,1.0,0.02,0.06666666666666667,47.033333333333324
강북구,24,5,1,1.0,0.0,4,7-9세,0.2,0.1,0.26666666666666666,27.833333333333332
강북구,25,3,1,1.0,0.0,2,7-9세,0.3333333333333333,0.06,0.13333333333333333,26.43333333333333
강북구,26,3,2,1.0,0.0,2,7-9세,0.6666666666666666,0.06,0.13333333333333333,33.1
강북구,27,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
강북구,28,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
강북구,29,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
강북구,30,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
강북구,31,1,0,1.0,0.0,1,7-9세,0.0,0.02,0.06666666666666667,17.033333333333335
강북구,32,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
강북구,33,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
강북구,34,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
강북구,35,0,0,0.0,0.0,0,7-9세,0.0,0.0,0.0,0.0
강북구,36,3,0,1.0,0.3333333333333333,3,7-9세,0.0,0.06,0.2,24.433333333333334
